Customer_ID,Campaign_ID,Response,ClickThroughRate,EngagementFrequency
3688704,16,Yes,0.25,6
4761894,53,Yes,0.15,4
2417204,3,Yes,0.99,9
1534404,40,No,0.94,2
5457004,68,Yes,0.8,8
1007804,11,No,0.59,1
311604,55,Yes,0.29,5
5129504,74,No,0.86,6
7160104,64,Yes,0.57,7
5797404,46,Yes,0.31,3
6487404,15,Yes,0.6,2
4301604,70,No,0.83,4
824604,54,Yes,0.61,8
6395704,43,No,0.39,6
1724794,40,No,0.19,9
2156904,18,Yes,0.19,5
7549004,32,No,0.69,5
9848304,37,Yes,0.83,6
4734404,54,Yes,0.16,8
9513804,16,No,0.18,4
5921304,54,No,0.51,6
4539194,63,Yes,0.53,3
6007404,47,No,0.08,5
7067694,24,Yes,0.98,1
8909004,43,No,0.43,1
567794,18,Yes,0.23,8
4141794,12,Yes,0.14,5
1846004,27,Yes,0.88,6
7243794,9,No,0.59,4
4293204,21,Yes,0.88,8
6251804,54,Yes,0.42,2
4092404,25,No,0.76,8
3292404,25,No,0.28,2
8038404,51,Yes,0.53,7
5704204,27,No,0.45,4
3241904,63,Yes,0.41,5
2072504,54,Yes,0.96,2
5160004,70,No,0.73,9
9370804,58,Yes,0.6,5
7326194,45,Yes,0.29,5
6824804,74,No,0.65,2
5047804,10,Yes,0.57,2
8555304,68,No,0.15,8
6209304,32,No,0.2,8
2267704,45,Yes,0.52,3
3520804,46,Yes,0.01,4
5067304,6,Yes,0.37,1
8994894,39,No,0.66,7
9323094,29,No,0.95,2
7152504,73,Yes,0.82,3
4788304,16,No,0.03,6
2477194,62,No,0.92,3
5454904,36,No,0.67,4
9145194,37,Yes,0.73,5
8729504,54,Yes,0.5,5
5818194,35,No,0.28,7
4092404,9,Yes,0.1,1
7790404,73,No,0.04,1
9619504,8,Yes,0.03,7
1193504,46,No,0.18,6
288694,54,Yes,0.46,3
3352004,17,No,0.62,1
2221504,6,Yes,0.34,6
7762604,64,Yes,0.62,8
8041104,57,Yes,0.05,6
933804,16,Yes,0.58,7
5486304,26,No,0.65,1
6647004,55,Yes,0.54,6
6676104,63,No,0.52,2
4910304,3,Yes,0.92,8
1991804,53,No,0.35,9
4567704,68,Yes,0.98,8
9286404,40,No,0.39,8
6464504,73,No,0.44,8
7056904,66,Yes,1,8
8242704,50,Yes,0.68,8
9347094,35,Yes,0.46,3
4328704,72,Yes,0.71,8
163704,38,Yes,0.64,5
4752194,43,Yes,0.61,6
9352094,66,Yes,0.57,7
1526304,68,Yes,0.44,3
1355404,45,No,0.96,2
4353004,9,Yes,0.1,6
9632304,46,No,0.64,2
3562504,18,No,0.22,5
3867604,27,No,0.38,9
5993504,36,Yes,0.34,2
9559104,71,No,0.41,8
556504,72,Yes,0.2,3
8707894,4,No,0.94,2
5446804,52,Yes,0.93,8
8310304,11,Yes,0.72,7
9363304,17,Yes,0.57,6
2267704,26,No,0.68,3
673904,13,No,0.67,3
4285504,28,No,0.46,5
4093904,14,No,0.07,4
3917904,37,No,0.6,9
8786404,31,No,0.54,6
1863804,11,No,0.24,9
1129504,69,No,0.48,4
7081704,67,Yes,0.16,7
8930504,39,No,0.78,7
1895404,50,Yes,0.34,5
5751004,40,Yes,0.5,2
6693604,39,Yes,0.02,5
6534894,51,No,0.51,5
8815894,21,No,0.12,6
1670094,37,Yes,0.16,8
9443794,40,Yes,0.73,8
1809994,59,Yes,0.71,2
1848404,26,No,0.25,2
1538504,40,No,0.74,3
2584504,51,Yes,0.7,3
5841904,5,No,0.35,9
2548404,23,No,0.35,5
9108904,25,Yes,0.34,9
2929304,54,No,0.14,5
3737794,44,Yes,0.69,6
1923804,32,No,0.83,2
3658094,62,Yes,0.78,5
5370404,3,No,0.36,8
4301604,63,Yes,0.75,3
4001604,13,No,0.36,8
4596804,11,Yes,0.38,3
7015804,38,Yes,0.67,7
302404,26,No,0.22,6
270404,33,No,0.45,8
1098004,65,Yes,0.98,8
292404,3,Yes,0,7
9785504,4,No,0.82,8
4482804,26,No,0.36,7
9086104,23,No,0.43,5
6792404,44,Yes,0.09,7
815694,60,No,0.5,5
4134094,56,No,0.23,2
9632304,22,Yes,0.55,2
8895404,65,No,0.93,6
8289404,28,Yes,0.87,5
3437304,19,Yes,0.37,9
1790604,25,No,0.86,4
6756194,68,Yes,0.48,2
5612804,47,No,0.7,9
3853804,14,Yes,0.86,8
6657994,25,No,0.57,2
4739894,54,Yes,0,8
3374804,70,No,0.76,2
9513804,27,No,0.2,3
3070404,5,Yes,0.8,8
8149194,49,Yes,0.06,8
9311094,5,No,0.09,9
4358404,62,No,0.51,3
4754904,42,Yes,0.99,2
2223894,30,Yes,0.25,4
2456204,69,No,0.5,6
9454904,60,No,0.13,7
2188704,52,No,0.73,7
2957994,48,Yes,0.66,1
4563004,38,No,0.65,6
4724404,70,Yes,0.1,8
7402404,40,No,0.61,4
3509404,8,Yes,0.97,2
6894204,53,Yes,0.74,1
5947794,70,No,0.84,6
6211704,74,Yes,0.61,6
4383194,57,No,0.52,3
1207704,65,Yes,0.11,7
5626194,59,No,0.7,7
1981904,29,No,0.88,6
6862994,67,Yes,0.22,2
9095694,61,No,0.21,4
8445194,45,Yes,0.41,4
4356204,25,No,0.13,7
7432604,58,Yes,0.64,5
4482504,44,Yes,0.88,7
5342994,63,Yes,0.23,1
7762604,60,No,0.8,7
6133804,72,Yes,0.77,6
6461804,19,No,0.53,9
1555894,31,No,0.58,1
7590094,49,No,0.91,4
5108194,67,Yes,0.85,7
7446104,72,Yes,0.32,5
8232704,40,No,0.42,6
6214404,55,Yes,0.25,8
4004194,3,No,0.51,5
6456104,22,Yes,0.66,5
2305804,55,Yes,0.78,7
2552304,23,No,0.56,6
2751904,27,No,0.08,1
2619804,24,No,0.38,3
3069104,69,No,0.89,9
2215804,48,No,0.06,1
2922904,43,Yes,0.38,2
612804,48,No,0.11,4
3405894,40,Yes,0.95,6
3148404,58,Yes,0.53,9
2758894,31,No,0.08,1
6807894,30,No,0.75,4
5881704,12,No,0.83,8
194404,53,Yes,0.55,8
4401404,67,Yes,0.37,1
9175504,18,Yes,0.42,5
5736404,54,No,0.48,1
1557704,28,No,0.84,3
5795404,35,Yes,0.04,5
9609404,3,No,0.49,6
2683804,73,No,0.71,4
646504,7,No,0.63,9
4019804,6,Yes,0.2,4
4159404,24,No,0.6,8
6416404,17,Yes,0.54,9
6416404,35,No,0.97,4
486104,37,No,0.86,1
4539004,46,No,0.79,2
7473404,64,Yes,0.45,8
3486804,61,Yes,0.8,8
2986404,52,Yes,0.63,7
9337804,64,Yes,0.25,3
9560904,13,Yes,0.05,4
8172794,62,Yes,0.44,1
9530094,27,No,0.27,5
6560094,13,Yes,0.39,5
6698804,59,No,0.69,2
7868504,70,No,0.97,3
5271504,7,Yes,0.38,4
9247304,73,Yes,0.19,6
8650804,49,No,0.99,7
9375504,70,No,0.55,6
9947304,72,No,0.76,1
1149894,63,No,0.42,7
1557204,5,No,0.65,6
9218304,38,No,0.4,7
3945104,54,No,0.14,8
259704,51,Yes,0,6
1404504,8,No,0.8,8
4926304,19,Yes,0.62,1
9293194,39,No,0.29,6
93994,36,No,0.14,8
8680794,67,Yes,0.09,3
8071504,15,No,0.61,1
5885694,20,No,0.02,2
4335304,4,No,0.82,2
1593504,61,No,0.21,1
3756904,47,No,0.99,9
2971004,60,No,0.66,8
6116804,67,No,0.22,4
134094,1,No,0.15,7
118704,74,No,0.95,9
2209704,60,No,0.71,7
7396204,65,Yes,0.45,3
6232704,30,Yes,0.83,9
1454004,8,Yes,0.25,2
9334794,68,Yes,0.67,7
3152994,33,No,0.95,5
7404204,68,Yes,0.28,7
2819804,23,Yes,0.82,7
451894,29,No,0.33,9
6622404,13,No,0.93,3
854504,12,No,0.68,1
257004,9,No,0.64,4
5818194,37,No,0.75,4
3014204,55,Yes,0.57,8
6657004,35,No,0.76,6
3646204,18,No,0.78,2
3346504,10,No,0.28,7
5532704,29,Yes,0.26,5
5129504,48,No,0.01,1
9921104,31,Yes,0.25,1
6696704,18,No,0.7,4
8070304,63,Yes,0.02,8
2561504,28,No,0.19,2
3532804,23,No,0.19,4
929504,32,Yes,0.84,5
7387704,65,No,0.19,6
7831104,22,Yes,0.96,2
3751904,67,Yes,0.68,5
3442894,43,No,0.89,3
8331404,23,Yes,0.4,3
8561904,46,No,0.17,5
266004,22,Yes,0.21,9
7576194,11,No,0.76,3
7593604,1,No,0.82,4
2629804,9,No,0.39,5
4724604,27,No,0.28,6
2276194,13,Yes,0.66,3
9049194,44,No,0.76,9
9272504,64,No,0.93,2
2281894,19,Yes,0.74,8
815804,32,Yes,0.04,5
1236904,43,No,0.11,3
3697704,29,No,0.88,8
654804,65,Yes,0.91,7
4935994,27,Yes,0.17,7
9559194,59,Yes,0.11,1
1923894,47,Yes,0.87,4
6877604,35,No,0.79,6
2261804,23,Yes,0.9,1
4180404,1,Yes,0.05,6
6369404,1,Yes,0.35,2
4836404,74,Yes,0.1,9
56504,25,No,0.69,9
2209704,63,No,0.12,5
4403404,49,Yes,0.2,7
1045304,50,Yes,0.51,9
9017904,43,No,0.88,4
6620604,21,No,0.7,3
5152994,14,Yes,0.34,3
8563304,52,No,0.33,6
7462994,53,Yes,0.82,6
7005404,59,Yes,0.21,7
7446504,22,Yes,0.06,7
9306094,1,No,0.79,4
7537704,52,Yes,0.61,1
2262504,36,No,0.38,2
2322704,19,No,0.28,2
7915204,63,No,1,7
6611094,57,Yes,0.26,8
6751894,20,Yes,0.48,5
7355404,44,Yes,0.82,7
9302404,15,Yes,0.99,5
3422304,4,Yes,0.73,9
7246004,71,Yes,0.32,1
266194,6,Yes,0.75,3
4028504,42,No,0.39,7
7045404,54,No,0.25,7
364304,42,No,0.03,3
991704,65,No,0.4,5
8796804,6,No,0.82,3
4926304,66,Yes,0.62,4
3945694,5,Yes,0.95,3
3727704,1,Yes,0.38,3
1696304,57,Yes,0.34,3
4435304,40,Yes,0.21,4
1719504,55,No,0.14,9
3059404,53,No,0.13,4
3001404,10,Yes,0.21,5
6824804,34,No,0.58,1
9354804,51,No,0.71,7
5271504,11,No,0.22,6
5445894,50,No,0.15,1
6911304,8,No,0.9,9
8212804,28,No,0.45,5
4195504,72,No,0.46,7
7246004,45,No,0.95,1
5524304,66,Yes,0.39,9
5424894,41,Yes,0.82,3
5707694,6,No,0.05,3
1732304,28,No,0,8
7955794,17,No,0.64,8
9574504,70,Yes,0.02,6
2554804,59,No,0.28,4
4811604,14,No,0.6,2
803994,38,Yes,0.69,9
5947304,50,No,0.08,9
5152994,68,Yes,0.06,1
5532704,1,Yes,0.76,6
9392404,54,No,0.73,6
5399894,60,No,0.01,6
9343404,30,No,0.51,4
213404,64,Yes,0.6,6
5898004,39,Yes,0.66,6
8714894,14,No,0.64,4
2580804,1,No,0.82,4
3657204,40,Yes,0.27,1
8650804,56,No,0.76,4
8019504,2,Yes,0.79,2
935994,45,No,0.38,9
332804,31,No,0.93,3
3760994,62,Yes,0.88,3
5236804,49,No,0.68,8
6043404,30,No,0.75,6
7762604,46,Yes,0.18,9
248194,42,Yes,0.94,3
5588504,36,Yes,0.27,8
535804,5,Yes,0.29,6
9237404,23,Yes,0.88,9
9073704,71,No,0.54,3
6806094,2,No,0.74,7
2198094,5,Yes,0.6,3
6601604,7,Yes,0.87,1
4363904,48,No,0.41,8
2784404,31,Yes,0.32,6
3126304,63,Yes,0.1,6
3302604,51,Yes,0.86,5
138404,60,No,0.91,9
5204504,48,No,0.97,6
3909994,57,Yes,0.99,9
3381704,17,No,0.19,6
4049404,20,Yes,0.93,2
3243794,38,No,0.91,5
1757704,2,Yes,0.11,1
5772504,13,Yes,0.62,3
7903004,26,No,0.31,1
7711094,66,Yes,0.73,8
4430804,51,Yes,0.1,9
6585404,62,No,0.08,4
5021504,58,No,0.65,6
4766194,33,Yes,0.04,3
1624894,49,No,0.55,6
535804,65,No,0.95,2
4991704,18,No,0.94,2
6719504,7,Yes,0.43,5
6984894,30,No,0.58,4
6021604,19,No,0.41,5
5012704,22,No,0.88,9
3152994,10,No,0.61,3
4366504,74,No,0.03,2
9124604,63,No,0.16,7
8977404,15,No,0.54,9
7591704,36,Yes,0.02,5
7621894,69,No,0.34,7
4645194,6,No,0.1,1
5129504,38,Yes,0.6,5
9605204,61,No,0.32,6
8860994,36,Yes,0.62,9
4036904,15,No,0.82,8
8867804,29,Yes,0.92,3
6586304,72,Yes,0.95,5
6796604,27,No,0.02,1
1405204,51,Yes,0.41,2
3883994,44,Yes,0.98,7
4741894,30,No,0.5,6
2512004,21,Yes,0.97,3
5486304,59,Yes,0.72,7
8673194,45,No,0.65,2
9504504,52,Yes,0.01,6
8970304,44,No,0.57,7
8393604,61,Yes,0.91,6
7989794,52,No,0.1,9
6770304,58,No,0.39,8
2631504,62,Yes,0.62,9
8563304,48,Yes,0.81,9
2285704,36,Yes,0.63,5
1911304,42,Yes,0.49,7
2066504,74,Yes,0.49,8
2954504,40,Yes,0.26,5
2505894,48,Yes,0.48,4
7541894,72,No,0.58,7
3057994,32,No,0.58,6
2505404,34,Yes,0.94,3
5318194,41,Yes,0.47,9
1231104,41,No,0.28,7
5965694,36,No,0.18,2
5169004,31,Yes,0.8,9
1757704,73,No,0.43,3
7526804,40,Yes,0.89,9
504204,2,No,0.01,8
5934404,7,No,0.53,1
2863704,43,Yes,0.62,5
7823504,11,No,0.16,7
6524604,11,No,0.84,4
2315204,64,No,0.78,7
2851204,53,No,0.47,8
3810304,25,Yes,0.21,9
168504,8,Yes,0.94,7
8842404,74,No,0.44,4
9421704,17,No,0.9,3
117704,11,Yes,0.66,1
7137404,45,Yes,0.48,8
5070504,9,Yes,0.9,8
239704,73,No,0.69,1
739994,72,Yes,0.37,8
1415894,27,No,0.02,2
3374804,71,Yes,0.54,8
736194,13,Yes,0.28,8
2813994,49,No,0.87,9
4472504,13,No,0.8,9
5869004,32,No,0.49,4
9473194,7,No,0.25,1
8129804,56,Yes,0.24,8
2733794,16,Yes,0.35,1
2509194,71,No,0.4,9
8846194,61,Yes,0.45,9
2020504,52,No,0.54,6
2917704,62,Yes,0.82,9
923504,68,Yes,0.55,2
5370404,19,Yes,0.9,2
8962604,57,Yes,0.12,9
4801704,73,No,0.31,2
612404,65,Yes,0.01,8
166094,56,No,0.22,6
3809994,65,No,0.2,6
468894,48,Yes,0.38,9
6456104,62,No,0.01,1
3268504,64,Yes,0.31,2
5352004,69,No,0.77,2
5133604,7,No,0.64,9
7611094,44,Yes,0.63,3
9242504,55,Yes,0.62,5
3325104,10,No,0.3,8
2007804,12,Yes,0.56,4
1557204,23,Yes,0.05,8
1846004,64,No,0.14,9
3497004,35,Yes,0.08,3
934404,54,No,0.38,2
29894,4,No,0.93,9
5324404,61,No,0.93,3
5222104,56,Yes,0.51,1
3945404,67,No,0.96,3
270004,35,Yes,0.59,5
3190604,23,No,0.34,3
7002804,12,No,0.53,9
7450904,23,No,0.76,4
1724404,23,Yes,0.88,1
6124604,46,Yes,0.68,6
3417704,30,No,0.01,4
8483194,60,No,0.84,6
9870304,71,Yes,0.23,7
1755404,15,No,0.12,3
1762604,41,Yes,0.34,8
9548804,47,No,0.97,7
5200504,65,Yes,0.26,6
4319004,44,Yes,0.88,4
4521094,60,Yes,0.94,8
2273704,35,No,0.56,2
6894204,22,No,0.53,7
2734894,37,Yes,0.39,2
2323194,42,Yes,0.46,4
5352004,12,Yes,0.13,8
1250304,3,No,0.43,8
6498694,19,Yes,0.46,9
4789894,48,Yes,0.99,3
6758404,1,No,0.11,7
4835404,18,Yes,0.26,7
6183404,55,Yes,0.48,9
2276194,25,Yes,0.54,4
6523404,56,No,0.29,5
4121704,15,Yes,0.26,3
6405804,73,No,0.9,8
6104204,72,Yes,0.41,7
3812804,17,Yes,0.04,6
1884504,40,No,0.89,7
5656504,69,Yes,0.7,7
7067694,28,No,0.06,9
4714104,3,No,0.7,3
3333504,47,Yes,0.53,6
5870404,20,Yes,0.88,1
4501804,16,Yes,0.63,1
3174304,24,No,0.9,9
3658094,50,No,0.47,8
5366094,39,Yes,0.58,9
2146404,36,Yes,0.21,7
7464004,56,No,0.56,4
5372604,16,No,0.66,6
1929404,29,Yes,0.1,3
9119004,69,Yes,0.58,3
3130804,57,No,0.72,7
8670404,50,No,0.23,3
9593504,64,Yes,0.79,9
9855304,42,Yes,0.05,5
8033894,35,Yes,0.01,5
2398404,27,Yes,0.89,2
4517704,45,Yes,0.19,1
2119194,20,Yes,0.99,3
2432404,9,No,0.37,5
929304,73,No,0.76,3
4281804,10,Yes,0.87,8
6662504,28,Yes,0.7,1
2784404,13,No,0.64,4
749894,70,No,0.11,5
2173194,32,Yes,0.66,1
9548804,35,Yes,0.17,3
7252994,5,No,0.72,8
5792404,62,Yes,0.49,9
8213994,30,No,0.62,4
4093904,12,No,0.72,3
8230194,21,Yes,0.82,2
1534404,69,No,0.06,2
3133094,53,No,0.34,4
5153304,34,Yes,0.66,3
7744804,63,Yes,0.18,4
655794,67,No,0.89,5
4059304,21,Yes,0.5,5
7868504,15,Yes,0.34,9
2094894,24,No,0.93,5
2779404,27,Yes,0.65,1
7137404,61,No,0.28,8
2184304,29,Yes,0.71,9
6615804,55,No,0.72,9
6021604,36,No,0.46,8
3511094,68,Yes,0.57,5
3685694,72,No,0.85,4
9530094,54,No,0.36,9
752004,41,No,0.47,5
8680794,48,No,0.85,1
3960104,30,No,0.12,6
2319004,58,No,0.06,1
2853094,1,Yes,0.77,1
1072604,5,No,0.75,9
2794804,17,No,0.94,5
2042704,38,Yes,0.14,9
2872504,37,No,0.34,1
9306094,61,No,0.9,3
783194,12,No,0.57,2
4872504,29,Yes,0.4,4
9505804,51,No,0.48,8
6747794,15,No,0.87,5
2596704,43,Yes,0.82,7
9926904,13,No,0.68,6
3241904,41,Yes,0.31,6
5464504,54,No,0.53,9
9363304,57,Yes,0.32,4
7694204,15,No,0.82,2
137794,31,Yes,0.02,7
266194,69,Yes,0.03,2
7859404,29,Yes,0.29,6
3762004,63,No,0.31,3
1163704,65,No,0.88,4
9373004,64,No,0.18,5
8187194,44,Yes,0.36,1
5153304,31,Yes,0.47,1
5462804,29,No,0.67,7
8144894,44,No,0.15,4
3603404,72,Yes,0.56,6
6431304,74,No,0.06,4
9724404,62,Yes,0.99,7
9061704,17,Yes,0.69,7
4760994,64,Yes,0.84,8
9683704,73,Yes,0.88,3
450804,35,No,0.09,5
365894,20,No,1,6
8842404,6,No,0.59,9
4760994,28,Yes,0.07,5
4755194,59,No,0.16,5
7357404,14,Yes,0.27,6
9618704,35,No,0.28,6
2927694,38,No,0.98,7
3031304,50,No,0.12,1
2090004,70,No,0.45,1
4954804,15,No,0.46,6
4785194,35,Yes,0.78,6
2409704,22,Yes,0.41,9
9902994,37,Yes,0.13,8
1923804,66,No,0.31,4
4942204,52,Yes,0.47,3
288694,63,No,0.99,7
2954504,34,No,0.77,7
9337804,10,No,0.15,1
6414104,10,No,0.14,4
8735404,65,No,0.87,1
5019404,34,Yes,0.71,1
4319504,43,Yes,0.95,5
1557204,45,No,0.67,5
1055304,5,Yes,0.01,6
3873404,31,No,0.9,8
7903004,17,No,0.36,9
3008194,50,Yes,0.93,9
4451804,14,Yes,0.19,2
5596994,4,No,0.03,5
966094,20,No,0.67,1
7237004,3,No,0.55,4
93994,47,No,0.95,2
2041904,28,No,0.19,2
1187404,73,Yes,0.92,5
6295404,40,No,0.4,4
2273704,18,Yes,0.55,6
7719194,47,No,0.04,1
1108004,7,No,0.81,4
4451804,16,No,0.98,1
2905894,23,No,0.69,3
6097194,47,Yes,0.98,8
2198304,40,No,0.46,1
9748804,63,No,0.07,4
2355794,6,Yes,0.37,4
3938804,50,Yes,0.15,6
3130804,53,Yes,0.78,2
1262604,5,Yes,0.37,5
2311604,1,No,0.15,4
218704,65,Yes,0.21,4
6392404,36,No,0.83,9
9103804,15,Yes,0.47,7
3440804,74,No,0.11,3
5785704,50,No,0.81,4
9038704,2,No,0.44,4
9721704,70,No,0.17,4
6078704,51,Yes,0.78,8
3570004,44,Yes,0.09,8
2094894,36,No,0.42,4
2573504,37,Yes,0.16,3
2549894,68,No,0.04,7
8713804,5,Yes,0.02,3
5749894,35,Yes,0.7,3
2496404,6,No,0.1,8
4458804,70,No,0.01,3
8266504,36,No,0.88,6
3833504,61,Yes,0.76,1
3580894,27,Yes,0.12,1
5230504,59,Yes,0.59,7
6799804,66,Yes,0.23,2
6745304,15,No,0.65,4
6565894,52,Yes,0.21,6
4916194,19,Yes,0.7,3
2324704,5,Yes,0.24,2
7197704,4,No,0.89,5
5921304,5,Yes,0.44,3
6458094,55,No,0.46,8
370094,34,Yes,0.04,3
5456194,30,No,0.43,2
2311604,35,Yes,0.11,9
4935994,22,Yes,0.89,8
9683704,41,No,0.4,8
4180404,29,No,0.93,8
866504,30,No,0.61,5
5015804,2,No,0.62,2
9702804,31,No,0.49,7
2647304,24,Yes,0.63,2
7988304,40,Yes,0.62,4
170404,67,No,0.44,4
1696304,55,No,0.08,3
735304,36,No,0.35,3
2058804,32,No,0.57,1
5012704,34,No,0.13,6
2662804,30,Yes,0.36,8
7780404,15,Yes,0.89,7
3351894,39,Yes,0.43,1
9531604,2,Yes,0.27,7
9944804,73,No,0.79,3
5275504,52,Yes,0.14,4
5543804,68,Yes,0.74,9
9715104,23,Yes,0.14,9
3933504,60,No,0.04,7
7085504,34,No,0.56,1
917894,59,Yes,0.29,6
702794,31,Yes,0.85,7
872894,31,No,0.03,4
1334804,48,Yes,0.48,5
2086104,60,Yes,0.77,7
3141504,19,No,0.93,2
3238804,69,No,0.45,1
2833894,11,No,0.78,4
4123894,41,No,0.45,1
2312404,48,No,0.39,4
562604,20,No,0.46,6
4853004,57,Yes,0.44,7
675504,31,No,0.95,1
9921104,20,Yes,0.33,1
6055194,27,Yes,0.03,7
815804,38,No,0.7,2
8741894,70,Yes,0.1,4
9341804,50,No,0.29,2
880404,8,Yes,0.68,3
7412004,3,No,0.38,5
5709994,42,Yes,0.23,1
5720804,61,No,0.52,4
8644004,39,No,0.73,8
4243094,54,No,0.56,7
9018004,73,No,0.34,5
6975504,14,Yes,0.34,9
4647704,37,Yes,0.77,5
987704,11,Yes,0.31,2
6809704,51,Yes,0.21,1
8419994,32,No,0.51,2
6342004,25,Yes,0.05,4
5056194,27,No,0.36,3
4955194,35,Yes,0.01,3
2631504,26,No,0.54,4
2281894,3,Yes,0.57,6
2496404,69,Yes,0.08,8
8593504,19,No,0.83,8
7809004,57,Yes,0.44,6
4991194,26,Yes,0.02,7
449194,1,Yes,0.46,7
3850094,18,Yes,0.25,4
6796604,12,No,0.01,5
3325104,41,Yes,0.77,4
6762604,74,Yes,0.52,8
4403994,14,No,0.28,8
4517704,54,No,0.51,2
6115204,40,No,0.37,8
7989794,30,Yes,0.93,7
2446904,72,No,0.51,4
5617804,3,Yes,0.88,7
3846194,35,Yes,0.55,4
192404,49,Yes,0.17,3
4596404,7,No,0.3,1
3812804,26,No,0.56,6
4923604,6,Yes,0.56,6
6416404,64,Yes,0.75,4
8593404,58,No,0.79,2
3272604,3,Yes,0.03,8
1192404,21,No,0.94,6
9131804,16,No,0.91,5
8483194,55,Yes,0.59,7
3822104,8,Yes,0.42,4
3897004,61,Yes,0.74,1
6444104,18,Yes,0.75,4
8702704,34,Yes,0.62,9
2715204,72,No,0.34,2
3846194,66,No,0.71,2
9400504,73,No,0.86,6
4095694,39,No,0.46,5
3326804,63,No,0.51,6
5822094,22,No,0.74,7
9695704,63,No,0.91,2
3027904,33,Yes,0.2,5
3334604,38,Yes,0.38,2
734404,73,No,0.15,6
1965894,35,Yes,0.61,9
7340804,51,No,0.59,3
9623804,5,No,0.91,4
6833894,7,No,0.72,1
5463704,11,No,0.76,3
6921504,32,Yes,0.68,1
7916404,27,No,0.91,5
3594404,50,No,0.89,8
352094,67,Yes,0.47,2
8313404,8,Yes,0.77,6
9174504,6,Yes,0.1,3
774504,56,Yes,0.2,9
880404,29,Yes,0.63,2
7061504,52,No,0.92,5
843094,60,No,0.32,3
1355194,10,Yes,0.24,5
240804,13,No,0.56,8
4415104,54,No,0.93,4
5342994,26,Yes,0.44,8
4496804,17,No,0.31,1
434894,19,Yes,0.75,6
1617704,43,No,0.67,1
2273704,11,Yes,0.68,1
3897004,48,No,0.39,7
6864304,33,No,0.34,3
2862604,31,Yes,0.87,5
2355794,20,No,0.6,9
4547094,14,Yes,0.37,4
9131304,20,Yes,0.45,3
6094804,64,No,0.11,9
4617704,73,No,0.43,2
3422304,30,No,0.78,2
3872604,7,No,0.37,8
5547994,24,No,0.91,1
708704,21,No,0.03,2
9666194,2,Yes,0.1,8
1719094,35,No,0.03,8
4422804,62,No,0.47,5
961894,66,Yes,1,7
3604104,65,No,0.59,6
4856194,39,No,0.17,2
7085504,43,Yes,0.66,1
8741894,34,No,0.82,4
8041104,29,No,0.5,1
2935404,12,No,0.46,6
5467694,36,No,0.95,1
1770004,27,No,0.57,7
9347094,36,No,0.14,6
1863804,27,No,1,6
7461904,58,Yes,0.19,2
5037204,71,No,0.62,3
8574894,15,No,0.72,9
3264304,51,No,0.06,6
3166094,34,Yes,0.18,5
9991104,17,Yes,0.4,2
8662004,15,Yes,0.57,2
2455304,28,No,0.56,9
9473194,27,Yes,0.99,7
5733094,14,No,0.92,8
1149894,37,Yes,0.56,3
4258304,21,No,0.31,8
8801704,50,Yes,0.48,1
9141504,58,Yes,0.2,9
468504,11,No,0.21,5
8213994,20,Yes,0.15,6
2174904,2,Yes,0.97,5
4402804,38,No,0.83,5
6900304,27,No,0.99,9
3190804,70,No,0.06,8
224894,66,No,0.96,6
6613604,49,Yes,0,2
7273604,72,No,0.56,4
3405194,41,No,0.42,4
7188304,29,Yes,0.2,2
5160004,7,Yes,0.04,1
1455794,20,No,0.26,1
3812804,55,No,0.73,5
6458094,63,Yes,0.56,9
3945694,65,No,0.82,5
1724794,70,Yes,0.37,8
2983404,25,Yes,0.2,8
1250304,9,Yes,0,6
5471504,49,Yes,0.78,2
9546204,55,No,0.26,2
5748404,33,Yes,0.03,2
2662604,3,No,0.56,4
4402194,15,No,0.47,2
5543804,69,No,0.51,6
7935994,10,Yes,0.46,9
3300804,14,No,0.96,3
3059404,35,Yes,0.86,8
7780404,34,No,0.72,4
4645194,48,No,0.41,6
6081894,37,Yes,0.19,4
7991904,26,Yes,0.73,9
3532804,60,No,0.11,5
7466004,71,Yes,0.79,7
9262304,33,Yes,0.87,3
6524604,65,Yes,0.13,8
7252904,25,Yes,0.93,4
4670404,25,No,0.31,4
4635404,33,No,0.12,8
6763804,68,No,0.91,8
2564104,4,Yes,0.28,5
1271704,20,No,0.98,2
4353004,3,Yes,0.85,9
9573304,28,Yes,0.33,2
4049404,6,No,0.09,6
9247304,50,Yes,0.13,5
2753704,61,No,0.85,5
2662804,48,Yes,0.1,9
4340804,73,No,0.15,6
1956194,29,Yes,0.27,7
4565404,39,No,0.48,5
4863004,27,Yes,0.37,5
8553304,34,No,0.29,7
7891194,65,No,0.13,4
1902504,59,No,0.27,4
4301604,34,No,0.17,5
9559404,40,Yes,0.4,9
6735404,23,No,0.82,5
9332994,40,Yes,0.29,8
7621894,16,No,0.98,6
8880004,52,Yes,0.28,1
5227904,73,No,0.34,2
5772604,34,No,0.97,5
2958804,28,No,0.9,8
3351894,22,Yes,0.91,5
9533894,60,Yes,0.6,8
1732304,70,No,0.88,3
2118194,13,No,0.62,6
319004,54,No,0.04,1
8696904,3,No,0,4
7652894,29,Yes,0.11,7
6792404,47,No,0.22,2
2602404,46,Yes,0.39,5
6906194,15,No,0.37,1
447794,67,Yes,0.53,6
3202194,41,No,0.64,6
3743804,45,No,0.21,6
6336204,22,Yes,0.65,1
4093904,57,Yes,0.22,2
