Customer_ID,Age,Gender,Occupation,Income_Level,Location,City,Family_Size
9163804,29,Unknown,Technician,Medium,Australian Capital Territory,Canberra,5
9174504,68,Unknown,Service Worker,Low,New South Wales,Newcastle,6
9175504,24,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,1
9175894,32,Unknown,Sales Worker,Medium,South Australia,Adelaide,2
9177704,24,Unknown,Manager,High,Queensland,Brisbane,3
9184504,46,Unknown,Laborer,Low,Tasmania,Devonport,1
9186904,48,Unknown,Manager,High,Western Australia,Perth,2
9190004,59,Unknown,Machinery Operator,Low,Northern Territory,Darwin,4
9190804,25,Unknown,Professional,High,Western Australia,Perth,5
9191704,44,Unknown,Clerical Worker,Medium,Western Australia,Perth,3
9193404,49,Unknown,Self-employed,High,Tasmania,Launceston,1
9198704,55,Unknown,Community Worker,Medium,Tasmania,Launceston,1
9204104,32,Unknown,Clerical Worker,Medium,Victoria,Ballarat,2
9207094,19,Unknown,Machinery Operator,Low,South Australia,Mount Gambier,6
9207604,37,Unknown,Sales Worker,Medium,Tasmania,Launceston,6
9209404,32,Unknown,Community Worker,Medium,New South Wales,Wollongong,4
9211604,37,Female,Professional,High,Western Australia,Bunbury,4
9212804,20,Female,Machinery Operator,Low,Tasmania,Launceston,1
9216304,26,Unknown,Self-employed,High,Australian Capital Territory,Canberra,1
9218304,36,Unknown,Technician,Medium,Queensland,Gold Coast,6
9219994,41,Female,Community Worker,Medium,Queensland,Cairns,1
9221704,33,Unknown,Technician,Medium,Victoria,Melbourne,2
9223804,47,Unknown,Manager,High,Tasmania,Launceston,4
9226304,62,Unknown,Community Worker,Medium,Tasmania,Hobart,1
9233504,33,Unknown,Service Worker,Low,Victoria,Melbourne,6
9235104,22,Unknown,Manager,High,Queensland,Cairns,1
9237404,28,Unknown,Professional,High,Tasmania,Hobart,2
9237794,33,Unknown,Laborer,Low,Western Australia,Fremantle,5
9241504,66,Unknown,Machinery Operator,Low,Victoria,Geelong,5
9242004,27,Unknown,Professional,High,Tasmania,Hobart,2
9242504,37,Unknown,Clerical Worker,Medium,Queensland,Brisbane,1
9242704,29,Unknown,Professional,High,Queensland,Brisbane,6
9247304,32,Unknown,Self-employed,High,Queensland,Brisbane,3
9252194,23,Unknown,Technician,Medium,South Australia,Whyalla,6
9253304,47,Unknown,Self-employed,High,South Australia,Mount Gambier,4
9260794,54,Unknown,Sales Worker,Medium,Victoria,Geelong,4
9261894,21,Unknown,Laborer,Low,South Australia,Whyalla,1
9262304,46,Unknown,Community Worker,Medium,New South Wales,Newcastle,3
9272504,21,Unknown,Clerical Worker,Medium,Western Australia,Perth,4
9276094,23,Female,Professional,High,Victoria,Melbourne,6
9286204,49,Unknown,Manager,High,Australian Capital Territory,Canberra,4
9286404,23,Unknown,Service Worker,Low,Tasmania,Devonport,2
9290094,22,Unknown,Clerical Worker,Medium,Tasmania,Hobart,1
9290604,25,Unknown,Service Worker,Low,South Australia,Mount Gambier,2
9293194,28,Unknown,Technician,Medium,Queensland,Cairns,6
9295794,38,Unknown,Clerical Worker,Medium,Queensland,Brisbane,1
9301404,58,Unknown,Manager,High,Western Australia,Fremantle,3
9301604,57,Female,Manager,High,Western Australia,Bunbury,5
9302404,28,Unknown,Machinery Operator,Low,South Australia,Whyalla,5
9306094,38,Unknown,Machinery Operator,Low,New South Wales,Newcastle,5
9306504,31,Unknown,Laborer,Low,New South Wales,Wollongong,4
9309004,54,Unknown,Technician,Medium,South Australia,Adelaide,4
9309704,27,Unknown,Service Worker,Low,Northern Territory,Katherine,5
9311094,48,Unknown,Machinery Operator,Low,Northern Territory,Katherine,3
9319994,42,Unknown,Manager,High,Victoria,Geelong,1
9321194,27,Unknown,Sales Worker,Medium,New South Wales,Newcastle,3
9323094,22,Unknown,Laborer,Low,Northern Territory,Darwin,3
9326404,26,Unknown,Sales Worker,Medium,Western Australia,Bunbury,5
9332804,19,Unknown,Technician,Medium,New South Wales,Wollongong,4
9332994,60,Unknown,Self-employed,High,South Australia,Whyalla,2
9334404,35,Unknown,Manager,High,South Australia,Mount Gambier,3
9334794,41,Unknown,Machinery Operator,Low,South Australia,Whyalla,6
9337804,38,Unknown,Service Worker,Low,Northern Territory,Alice Springs,5
9340794,22,Unknown,Manager,High,Western Australia,Fremantle,6
9341804,66,Unknown,Service Worker,Low,Northern Territory,Darwin,6
9343404,49,Unknown,Machinery Operator,Low,Tasmania,Launceston,6
9345404,39,Unknown,Community Worker,Medium,Northern Territory,Darwin,6
9347094,50,Male,Self-employed,High,Northern Territory,Alice Springs,3
9347304,31,Male,Technician,Medium,South Australia,Mount Gambier,3
9349194,39,Unknown,Laborer,Low,Western Australia,Fremantle,3
9350804,30,Unknown,Laborer,Low,Northern Territory,Darwin,2
9351904,37,Unknown,Machinery Operator,Low,Victoria,Geelong,6
9352094,41,Unknown,Laborer,Low,South Australia,Adelaide,5
9354804,36,Unknown,Self-employed,High,New South Wales,Newcastle,1
9355104,31,Unknown,Self-employed,High,New South Wales,Wollongong,6
9358804,25,Unknown,Technician,Medium,Northern Territory,Darwin,3
9362504,49,Unknown,Community Worker,Medium,Victoria,Melbourne,3
9363304,49,Unknown,Sales Worker,Medium,Western Australia,Perth,3
9364504,34,Unknown,Sales Worker,Medium,New South Wales,Newcastle,5
9370004,31,Unknown,Clerical Worker,Medium,Western Australia,Perth,5
9370304,54,Unknown,Laborer,Low,Northern Territory,Alice Springs,5
9370804,42,Unknown,Machinery Operator,Low,South Australia,Adelaide,2
9372604,21,Unknown,Laborer,Low,Victoria,Geelong,4
9373004,25,Unknown,Machinery Operator,Low,Queensland,Gold Coast,6
9375504,43,Unknown,Machinery Operator,Low,Australian Capital Territory,Canberra,3
9378704,28,Unknown,Self-employed,High,New South Wales,Wollongong,4
9383404,40,Male,Service Worker,Low,South Australia,Mount Gambier,3
9383504,31,Unknown,Laborer,Low,South Australia,Adelaide,5
9384804,29,Unknown,Community Worker,Medium,Queensland,Gold Coast,1
9386194,24,Female,Community Worker,Medium,Victoria,Melbourne,1
9388304,28,Unknown,Manager,High,New South Wales,Newcastle,5
9392194,63,Female,Self-employed,High,Queensland,Brisbane,4
9392404,26,Unknown,Technician,Medium,Victoria,Geelong,2
9395694,34,Unknown,Clerical Worker,Medium,Northern Territory,Alice Springs,3
9395704,30,Unknown,Service Worker,Low,New South Wales,Wollongong,5
9400504,29,Unknown,Manager,High,Western Australia,Perth,2
9405404,30,Unknown,Laborer,Low,Victoria,Geelong,2
9409404,35,Unknown,Community Worker,Medium,South Australia,Adelaide,1
9409704,46,Unknown,Service Worker,Low,Victoria,Geelong,3
9413194,31,Unknown,Community Worker,Medium,New South Wales,Wollongong,5
9415804,36,Unknown,Service Worker,Low,Western Australia,Fremantle,2
9417204,29,Unknown,Community Worker,Medium,South Australia,Adelaide,2
9417304,55,Unknown,Service Worker,Low,South Australia,Adelaide,5
9421704,23,Unknown,Self-employed,High,New South Wales,Newcastle,2
9422804,45,Unknown,Self-employed,High,Northern Territory,Katherine,4
9432094,49,Unknown,Service Worker,Low,Queensland,Gold Coast,5
9432304,33,Unknown,Laborer,Low,Victoria,Geelong,4
9436204,38,Unknown,Clerical Worker,Medium,South Australia,Mount Gambier,2
9438804,25,Unknown,Community Worker,Medium,Tasmania,Devonport,5
9442094,33,Unknown,Clerical Worker,Medium,Tasmania,Devonport,4
9443504,34,Unknown,Technician,Medium,New South Wales,Sydney,1
9443794,45,Unknown,Sales Worker,Medium,Queensland,Gold Coast,2
9445104,43,Unknown,Community Worker,Medium,New South Wales,Wollongong,4
9446904,20,Unknown,Community Worker,Medium,Queensland,Brisbane,4
9450304,35,Unknown,Professional,High,Australian Capital Territory,Canberra,1
9451894,54,Unknown,Community Worker,Medium,South Australia,Mount Gambier,6
9454904,21,Unknown,Manager,High,Northern Territory,Alice Springs,6
9456194,19,Unknown,Community Worker,Medium,Victoria,Ballarat,4
9457004,26,Unknown,Sales Worker,Medium,Queensland,Cairns,6
9458504,67,Unknown,Manager,High,Queensland,Cairns,3
9459894,35,Unknown,Professional,High,Queensland,Brisbane,6
9461904,21,Unknown,Clerical Worker,Medium,South Australia,Adelaide,2
9467704,23,Unknown,Service Worker,Low,Victoria,Geelong,6
9468094,21,Unknown,Machinery Operator,Low,Victoria,Geelong,4
9473194,52,Unknown,Community Worker,Medium,Northern Territory,Katherine,3
9475704,30,Unknown,Technician,Medium,Northern Territory,Darwin,2
9485694,22,Unknown,Laborer,Low,New South Wales,Wollongong,1
9493604,27,Unknown,Professional,High,Victoria,Ballarat,1
9496704,54,Unknown,Self-employed,High,Victoria,Geelong,2
9498194,28,Unknown,Laborer,Low,Victoria,Ballarat,6
9504504,33,Unknown,Sales Worker,Medium,Western Australia,Bunbury,5
9505404,23,Unknown,Machinery Operator,Low,New South Wales,Wollongong,1
9505804,34,Unknown,Service Worker,Low,Tasmania,Launceston,1
9512704,31,Unknown,Self-employed,High,New South Wales,Wollongong,2
9513804,33,Unknown,Technician,Medium,Victoria,Melbourne,5
9515894,65,Unknown,Professional,High,Tasmania,Devonport,2
9516304,39,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,5
9517904,43,Unknown,Sales Worker,Medium,New South Wales,Wollongong,5
9526404,29,Unknown,Machinery Operator,Low,Victoria,Melbourne,3
9530094,21,Unknown,Professional,High,Victoria,Geelong,2
9531604,32,Unknown,Community Worker,Medium,Western Australia,Fremantle,6
9533894,44,Unknown,Self-employed,High,Australian Capital Territory,Canberra,2
9536904,52,Unknown,Professional,High,New South Wales,Wollongong,5
9546204,42,Unknown,Manager,High,South Australia,Mount Gambier,1
9548804,28,Unknown,Manager,High,Western Australia,Perth,3
9549004,32,Unknown,Service Worker,Low,Western Australia,Fremantle,3
9550094,44,Unknown,Professional,High,Queensland,Cairns,4
9554304,21,Female,Laborer,Low,Tasmania,Launceston,6
9555894,41,Male,Service Worker,Low,New South Wales,Newcastle,3
9556504,36,Unknown,Community Worker,Medium,Victoria,Melbourne,4
9557704,26,Unknown,Machinery Operator,Low,Tasmania,Launceston,1
9559104,28,Unknown,Technician,Medium,Victoria,Melbourne,4
9559194,48,Unknown,Machinery Operator,Low,Queensland,Gold Coast,3
9559404,42,Unknown,Laborer,Low,Queensland,Brisbane,2
9560104,40,Unknown,Clerical Worker,Medium,South Australia,Whyalla,6
9560904,32,Unknown,Service Worker,Low,Tasmania,Launceston,2
9563004,27,Unknown,Clerical Worker,Medium,New South Wales,Sydney,6
9563504,75,Male,Professional,High,South Australia,Whyalla,3
9565694,72,Unknown,Clerical Worker,Medium,New South Wales,Newcastle,6
9568704,23,Unknown,Service Worker,Low,Queensland,Brisbane,5
9573304,34,Unknown,Professional,High,New South Wales,Wollongong,2
9573504,28,Male,Clerical Worker,Medium,Northern Territory,Darwin,1
9574504,20,Unknown,Clerical Worker,Medium,South Australia,Mount Gambier,1
9581704,25,Unknown,Professional,High,New South Wales,Wollongong,1
9583194,58,Unknown,Community Worker,Medium,Victoria,Ballarat,3
9591704,36,Unknown,Clerical Worker,Medium,New South Wales,Newcastle,2
9592894,76,Unknown,Service Worker,Low,Victoria,Ballarat,1
9593404,37,Unknown,Professional,High,Australian Capital Territory,Canberra,3
9593504,69,Unknown,Sales Worker,Medium,Queensland,Gold Coast,1
9594004,27,Unknown,Service Worker,Low,South Australia,Mount Gambier,5
9594804,40,Unknown,Machinery Operator,Low,Queensland,Gold Coast,5
9605204,39,Unknown,Community Worker,Medium,Tasmania,Devonport,2
9609404,56,Unknown,Machinery Operator,Low,Victoria,Geelong,2
9613304,38,Unknown,Technician,Medium,Victoria,Melbourne,5
9617894,33,Unknown,Laborer,Low,Australian Capital Territory,Canberra,2
9618704,26,Unknown,Machinery Operator,Low,Queensland,Gold Coast,4
9619504,65,Unknown,Technician,Medium,Australian Capital Territory,Canberra,3
9622304,30,Unknown,Manager,High,South Australia,Whyalla,1
9622704,28,Unknown,Service Worker,Low,Queensland,Brisbane,5
9623804,26,Unknown,Self-employed,High,Victoria,Geelong,1
9632304,29,Unknown,Sales Worker,Medium,Western Australia,Fremantle,5
9635304,25,Unknown,Laborer,Low,New South Wales,Wollongong,6
9641804,37,Unknown,Laborer,Low,Western Australia,Perth,4
9651904,57,Unknown,Professional,High,New South Wales,Wollongong,6
9652004,26,Unknown,Self-employed,High,Victoria,Melbourne,6
9653304,33,Unknown,Clerical Worker,Medium,New South Wales,Newcastle,6
9654304,27,Unknown,Clerical Worker,Medium,Western Australia,Fremantle,5
9657204,29,Unknown,Service Worker,Low,Victoria,Melbourne,2
9658304,41,Unknown,Technician,Medium,Queensland,Gold Coast,6
9661894,61,Unknown,Community Worker,Medium,Western Australia,Bunbury,4
9664504,53,Unknown,Self-employed,High,New South Wales,Newcastle,1
9666194,19,Unknown,Community Worker,Medium,Northern Territory,Darwin,1
9669004,21,Unknown,Service Worker,Low,Australian Capital Territory,Canberra,1
9672904,38,Unknown,Sales Worker,Medium,Northern Territory,Alice Springs,4
9676894,38,Unknown,Machinery Operator,Low,Western Australia,Perth,6
9677404,40,Unknown,Community Worker,Medium,Northern Territory,Darwin,4
9677704,46,Unknown,Manager,High,Western Australia,Bunbury,6
9683704,36,Unknown,Machinery Operator,Low,Western Australia,Perth,4
9688704,64,Unknown,Clerical Worker,Medium,Western Australia,Perth,5
9689304,32,Unknown,Laborer,Low,Northern Territory,Alice Springs,3
9690604,29,Unknown,Self-employed,High,Queensland,Brisbane,1
9695704,26,Unknown,Technician,Medium,Western Australia,Perth,5
9696804,45,Unknown,Technician,Medium,Western Australia,Fremantle,1
9702804,28,Unknown,Service Worker,Low,Victoria,Melbourne,4
9709004,36,Unknown,Laborer,Low,South Australia,Adelaide,5
9715104,35,Unknown,Technician,Medium,Tasmania,Hobart,3
9719804,22,Unknown,Self-employed,High,Queensland,Gold Coast,3
9720504,22,Male,Manager,High,Northern Territory,Alice Springs,6
9721704,30,Unknown,Technician,Medium,New South Wales,Newcastle,2
9721804,46,Female,Machinery Operator,Low,Queensland,Brisbane,6
9723404,47,Unknown,Professional,High,Northern Territory,Katherine,4
9724404,56,Unknown,Machinery Operator,Low,Western Australia,Perth,5
9729504,42,Unknown,Community Worker,Medium,New South Wales,Sydney,4
9732104,36,Unknown,Machinery Operator,Low,Western Australia,Perth,2
9739404,44,Unknown,Laborer,Low,Queensland,Cairns,5
9741804,72,Unknown,Machinery Operator,Low,Northern Territory,Alice Springs,1
9748804,22,Unknown,Service Worker,Low,Queensland,Brisbane,1
9750094,28,Unknown,Sales Worker,Medium,Queensland,Cairns,5
9756504,25,Unknown,Laborer,Low,South Australia,Mount Gambier,1
9760304,59,Male,Self-employed,High,Western Australia,Fremantle,5
9760994,19,Unknown,Machinery Operator,Low,Western Australia,Perth,3
9762894,26,Male,Sales Worker,Medium,New South Wales,Wollongong,4
9769004,42,Unknown,Self-employed,High,Northern Territory,Alice Springs,3
9770504,19,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,6
9777194,29,Unknown,Clerical Worker,Medium,Tasmania,Hobart,5
9783894,32,Unknown,Manager,High,Queensland,Cairns,3
9785504,50,Unknown,Professional,High,New South Wales,Sydney,3
9787104,61,Unknown,Community Worker,Medium,South Australia,Adelaide,1
9790094,27,Unknown,Machinery Operator,Low,Western Australia,Bunbury,2
9793504,25,Unknown,Machinery Operator,Low,New South Wales,Sydney,6
9805404,40,Unknown,Machinery Operator,Low,Northern Territory,Katherine,5
9811604,26,Unknown,Self-employed,High,Tasmania,Launceston,2
9811704,32,Unknown,Manager,High,New South Wales,Sydney,5
9813804,40,Unknown,Technician,Medium,Queensland,Gold Coast,2
9815104,21,Unknown,Clerical Worker,Medium,Western Australia,Bunbury,1
9819004,27,Unknown,Manager,High,Western Australia,Fremantle,3
9819994,23,Unknown,Laborer,Low,Australian Capital Territory,Canberra,3
9824604,36,Unknown,Sales Worker,Medium,Tasmania,Devonport,3
9827004,33,Unknown,Self-employed,High,Western Australia,Perth,2
9831504,71,Unknown,Service Worker,Low,Western Australia,Bunbury,2
9832704,35,Unknown,Machinery Operator,Low,Western Australia,Perth,6
9835994,61,Unknown,Clerical Worker,Medium,Victoria,Ballarat,5
9837304,35,Unknown,Professional,High,New South Wales,Sydney,2
9844004,29,Unknown,Laborer,Low,Tasmania,Devonport,6
9845994,21,Female,Self-employed,High,New South Wales,Sydney,2
9848304,30,Female,Technician,Medium,New South Wales,Newcastle,4
9850104,29,Unknown,Machinery Operator,Low,New South Wales,Wollongong,5
9851504,59,Unknown,Machinery Operator,Low,South Australia,Adelaide,6
9853904,43,Unknown,Professional,High,Queensland,Brisbane,6
9854504,33,Unknown,Service Worker,Low,Northern Territory,Darwin,5
9855304,22,Unknown,Sales Worker,Medium,Australian Capital Territory,Canberra,6
9855894,28,Unknown,Sales Worker,Medium,Western Australia,Fremantle,1
9856194,34,Unknown,Laborer,Low,Queensland,Gold Coast,1
9856504,29,Unknown,Clerical Worker,Medium,Australian Capital Territory,Canberra,1
9862894,38,Unknown,Clerical Worker,Medium,South Australia,Whyalla,1
9864304,32,Unknown,Laborer,Low,Western Australia,Fremantle,2
9867404,45,Unknown,Laborer,Low,Victoria,Geelong,6
9870304,38,Unknown,Service Worker,Low,New South Wales,Newcastle,4
9873704,66,Male,Manager,High,Tasmania,Launceston,4
9884204,33,Unknown,Service Worker,Low,Victoria,Ballarat,4
9885504,40,Unknown,Service Worker,Low,South Australia,Adelaide,4
9892404,29,Unknown,Professional,High,Western Australia,Bunbury,2
9896704,42,Unknown,Community Worker,Medium,Northern Territory,Katherine,2
9902994,62,Unknown,Self-employed,High,Queensland,Gold Coast,6
9905804,66,Male,Manager,High,Northern Territory,Katherine,6
9905894,52,Unknown,Machinery Operator,Low,Queensland,Cairns,1
9909504,19,Unknown,Technician,Medium,South Australia,Whyalla,4
9910504,28,Unknown,Machinery Operator,Low,Queensland,Cairns,2
9911704,62,Unknown,Laborer,Low,Australian Capital Territory,Canberra,2
9915194,32,Unknown,Machinery Operator,Low,South Australia,Mount Gambier,3
9917094,28,Unknown,Laborer,Low,Victoria,Melbourne,1
